Validation score,0.537838
Validation score,0.559459
Validation score,0.572973
Validation score,0.602703
Validation score,0.62973
Validation score,0.632432
Validation score,0.637838
Validation score,0.645946
Validation score,0.654054
Validation score,0.651351
Validation score,0.651351
Validation score,0.643243
 ,
